Type,Datetime,Maxpower,Minpower,power_variance
商业,2019-01-11,143797.0083,19187.9259,124609.08239999998
商业,2019-01-12,102870.5328,17073.3141,85797.2187
商业,2019-01-13,124603.7418,14190.024,110413.7178
商业,2019-01-14,122467.491,13924.0773,108543.41369999999
商业,2019-01-15,93672.2991,14393.0619,79279.2372
商业,2019-01-16,115901.9559,14880.5883,101021.3676
商业,2019-01-17,126382.4988,14937.7992,111444.6996
商业,2019-01-18,125451.8388,14602.7823,110849.05649999999
商业,2019-01-19,91395.5676,13913.1204,77482.4472
商业,2019-01-20,122805.3135,13305.2451,109500.0684
商业,2019-01-21,92495.6631,13330.5747,79165.08840000001
商业,2019-01-22,118275.7545,14054.0787,104221.6758
商业,2019-01-23,123532.5069,13645.9623,109886.5446
商业,2019-01-24,96052.8045,14155.8366,81896.9679
商业,2019-01-25,112161.0006,13760.4123,98400.5883
商业,2019-01-26,112360.5885,13245.4515,99115.137
商业,2019-01-27,116011.3176,13232.0529,102779.2647
商业,2019-01-28,120321.5604,13036.6083,107284.9521
商业,2019-01-29,118284.3672,12234.2742,106050.093
商业,2019-01-30,120255.0675,12421.5195,107833.54800000001
商业,2019-01-31,119564.7978,12525.663,107039.1348
商业,2019-02-01,114164.0418,11688.1047,102475.93710000001
商业,2019-02-02,113758.9314,11479.8264,102279.105
商业,2019-02-03,110416.6215,11270.5461,99146.0754
商业,2019-02-04,105850.8618,11192.8401,94658.0217
商业,2019-02-05,111112.5558,11620.7343,99491.8215
商业,2019-02-06,108947.595,11612.8812,97334.7138
商业,2019-02-07,89833.0671,12207.2238,77625.84330000001
商业,2019-02-08,116272.3434,12108.5253,104163.8181
商业,2019-02-09,109766.3754,12547.9176,97218.4578
商业,2019-02-10,108444.777,11775.7344,96669.0426
商业,2019-02-11,95932.9326,11403.4233,84529.5093
商业,2019-02-12,116076.3576,12344.4519,103731.9057
商业,2019-02-13,120128.9499,12264.4032,107864.5467
商业,2019-02-14,118150.0146,13144.5345,105005.4801
商业,2019-02-15,121106.1903,13294.7646,107811.4257
商业,2019-02-16,97871.208,107.754,97763.454
商业,2019-02-17,118815.0366,13381.4526,105433.584
商业,2019-02-18,121201.2399,12731.1381,108470.1018
商业,2019-02-19,126526.8057,13241.5239,113285.2818
商业,2019-02-20,129933.2478,12844.9746,117088.2732
商业,2019-02-21,128364.4203,14009.2512,114355.1691
商业,2019-02-22,129221.0187,13333.8735,115887.1452
商业,2019-02-23,101650.9305,13130.3781,88520.5524
商业,2019-02-24,123436.9416,13697.5599,109739.3817
商业,2019-02-25,127607.7036,14173.3458,113434.3578
商业,2019-02-26,123981.3813,14432.2695,109549.1118
商业,2019-02-27,122002.7505,14052.2463,107950.5042
商业,2019-02-28,131648.6976,13640.556,118008.14160000002
商业,2019-03-01,129966.5508,13870.4862,116096.0646
商业,2019-03-02,124583.5788,14074.3806,110509.1982
商业,2019-03-03,123157.1922,14291.8545,108865.3377
商业,2019-03-04,126389.0946,13695.3024,112693.7922
商业,2019-03-05,129378.867,14752.5933,114626.27369999999
商业,2019-03-06,127888.5435,14168.0187,113720.5248
商业,2019-03-07,126580.6263,14260.5111,112320.1152
商业,2019-03-08,128279.6673,14724.6903,113554.977
商业,2019-03-09,125126.4777,14679.3954,110447.08230000001
商业,2019-03-10,101836.4091,14720.6247,87115.7844
商业,2019-03-11,126885.2622,14088.1602,112797.102
商业,2019-03-12,131599.578,13925.9013,117673.67670000001
商业,2019-03-13,131787.846,14090.0502,117697.79579999999
商业,2019-03-14,97983.2742,14503.8879,83479.3863
商业,2019-03-15,127636.2684,14199.5718,113436.6966
商业,2019-03-16,131272.6194,14225.6604,117046.959
商业,2019-03-17,128162.8707,14851.9662,113310.9045
商业,2019-03-18,128349.0597,14415.9063,113933.1534
商业,2019-03-19,131634.0174,14762.7579,116871.25950000001
商业,2019-03-20,100264.6233,15181.2531,85083.3702
商业,2019-03-21,99061.0806,15801.108,83259.97260000001
商业,2019-03-22,139229.0709,16616.8476,122612.22329999998
商业,2019-03-23,126939.3993,247.872,126691.5273
商业,2019-03-24,126375.7716,494.886,125880.8856
商业,2019-03-25,126133.6647,14053.7067,112079.958
商业,2019-03-26,134624.6568,13644.8757,120979.7811
商业,2019-03-27,132445.5462,14459.4603,117986.0859
商业,2019-03-28,131928.4209,14847.3093,117081.1116
商业,2019-03-29,64131.6918,15898.8408,48232.851
商业,2019-03-30,59707.254,14898.8928,44808.3612
商业,2019-03-31,101863.9977,15922.5858,85941.4119
商业,2019-04-01,135463.2822,15099.0639,120364.2183
商业,2019-04-02,137099.8377,14275.3035,122824.53420000001
商业,2019-04-03,133849.92,14716.9167,119133.00330000001
商业,2019-04-04,130942.6995,15355.9731,115586.7264
商业,2019-04-05,128899.5129,13923.6879,114975.825
商业,2019-04-06,136927.3401,14279.6475,122647.69260000001
商业,2019-04-07,140535.7224,15906.9081,124628.8143
商业,2019-04-08,153626.4411,16253.2269,137373.2142
商业,2019-04-09,104300.0571,17310.3255,86989.7316
商业,2019-04-10,152142.7788,18353.2815,133789.4973
商业,2019-04-11,145794.7185,18522.9825,127271.73599999999
商业,2019-04-12,135032.1489,16450.4154,118581.7335
商业,2019-04-13,136139.9145,14760.5235,121379.39100000002
商业,2019-04-14,133598.6811,16299.6663,117299.01479999999
商业,2019-04-15,136749.5313,15082.0413,121667.49
商业,2019-04-16,137722.0215,15021.4506,122700.5709
商业,2019-04-17,138590.8794,15320.7216,123270.1578
商业,2019-04-18,128075.7282,16914.9987,111160.7295
商业,2019-04-19,68362.9731,17162.4108,51200.562300000005
商业,2019-04-20,107406.405,16080.4644,91325.9406
商业,2019-04-21,148650.15,16738.3458,131911.80419999998
商业,2019-04-22,150376.6302,16404.9525,133971.6777
商业,2019-04-23,164741.5608,17320.332,147421.2288
商业,2019-04-24,167568.0681,18908.637,148659.43110000002
商业,2019-04-25,169596.2442,19147.0884,150449.15579999998
商业,2019-04-26,168113.8419,21073.5612,147040.2807
商业,2019-04-27,104733.3333,18258.1371,86475.1962
商业,2019-04-28,150038.6925,17081.2317,132957.4608
商业,2019-04-29,158208.249,17902.5603,140305.6887
商业,2019-04-30,149321.1495,18274.6503,131046.49919999999
商业,2019-05-01,141691.5687,15677.1966,126014.37210000001
商业,2019-05-02,133687.0182,16218.1377,117468.8805
商业,2019-05-03,138470.5119,15561.8223,122908.68960000001
商业,2019-05-04,56793.0054,15597.2751,41195.7303
商业,2019-05-05,140385.7881,14539.3866,125846.4015
商业,2019-05-06,138456.8181,14935.7247,123521.0934
商业,2019-05-07,126512.2509,14871.5124,111640.7385
商业,2019-05-08,136547.3247,15169.6452,121377.6795
商业,2019-05-09,143360.2917,15031.1586,128329.1331
商业,2019-05-10,147381.6258,15079.0704,132302.5554
商业,2019-05-11,156550.0809,16980.4971,139569.5838
商业,2019-05-12,151319.6733,17802.3813,133517.292
商业,2019-05-13,167649.8331,17955.6765,149694.1566
商业,2019-05-14,167794.6302,19181.4528,148613.17740000002
商业,2019-05-15,111121.1556,19596.1068,91525.04879999999
商业,2019-05-16,146644.0359,20154.4131,126489.62279999998
商业,2019-05-17,113518.3836,21843.7515,91674.6321
商业,2019-05-18,109756.6476,22857.5958,86899.0518
商业,2019-05-19,176467.329,24033.4539,152433.8751
商业,2019-05-20,111161.2371,23158.2477,88002.98939999999
商业,2019-05-21,138708.8952,20722.8402,117986.055
商业,2019-05-22,142193.235,19777.6911,122415.54389999999
商业,2019-05-23,177281.0664,19547.6904,157733.37600000002
商业,2019-05-24,159080.2221,18324.6558,140755.5663
商业,2019-05-25,164665.1436,19510.866,145154.2776
商业,2019-05-26,169631.6043,20049.5739,149582.03040000002
商业,2019-05-27,117192.0888,19349.9604,97842.1284
商业,2019-05-28,151404.4158,19944.8796,131459.53619999997
商业,2019-05-29,166124.8605,18553.6626,147571.1979
商业,2019-05-30,171880.9542,17858.0091,154022.9451
商业,2019-05-31,159580.7148,18009.0867,141571.62809999997
商业,2019-06-01,119677.2609,18195.9183,101481.34259999999
商业,2019-06-02,161184.438,18890.1171,142294.3209
商业,2019-06-03,109320.4458,19102.6524,90217.7934
商业,2019-06-04,185290.0419,19203.9279,166086.114
商业,2019-06-05,188134.8753,19824.5103,168310.36500000002
商业,2019-06-06,196901.2986,20170.9191,176730.3795
商业,2019-06-07,153204.6207,21294.9871,131909.6336
商业,2019-06-08,185017.5696,1088.844,183928.72559999998
商业,2019-06-09,155375.8197,1365.168,154010.6517
商业,2019-06-10,174109.7712,158.16,173951.61119999998
商业,2019-06-11,191734.1022,291.5448,191442.5574
商业,2019-06-12,116096.8041,19493.3325,96603.47159999999
商业,2019-06-13,103885.5021,20055.3063,83830.1958
商业,2019-06-14,37249.5201,6398.4654,30851.0547
商业,2019-06-15,2113.44,237.3,1876.14
商业,2019-06-16,59653.1094,230.82,59422.2894
商业,2019-06-17,101630.1357,12438.2598,89191.8759
商业,2019-06-18,106441.0137,17475.2196,88965.7941
商业,2019-06-19,102704.8752,20683.3737,82021.5015
商业,2019-06-20,111533.688,21968.1159,89565.57209999999
商业,2019-06-21,116015.2626,22338.5511,93676.7115
商业,2019-06-22,112319.934,23174.4228,89145.5112
商业,2019-06-23,99398.9916,24642.3057,74756.6859
商业,2019-06-24,100850.0685,21774.3504,79075.7181
商业,2019-06-25,101072.2077,19781.4627,81290.745
商业,2019-06-26,97201.9776,20479.9236,76722.054
商业,2019-06-27,112316.7342,21463.4259,90853.3083
商业,2019-06-28,212684.9424,22843.4952,189841.4472
商业,2019-06-29,207363.72,24935.8431,182427.8769
商业,2019-06-30,140023.6479,25590.5616,114433.08630000001
商业,2019-07-01,218628.3732,24245.0145,194383.3587
商业,2019-07-02,147545.9898,24899.8974,122646.09240000001
商业,2019-07-03,195205.0446,23336.7957,171868.2489
商业,2019-07-04,208990.1583,22137.4443,186852.714
商业,2019-07-05,207232.6596,23611.1835,183621.47610000003
商业,2019-07-06,198149.2452,1171.83,196977.41520000002
商业,2019-07-07,194503.6266,25375.2117,169128.41489999997
商业,2019-07-08,216178.5564,24756.6804,191421.876
商业,2019-07-09,128279.9631,26120.5923,102159.37079999999
商业,2019-07-10,198958.7013,23759.7069,175198.9944
商业,2019-07-11,204189.5184,22100.9622,182088.5562
商业,2019-07-12,179791.3659,19394.0367,160397.3292
商业,2019-07-13,113051.6664,23751.9462,89299.72020000001
商业,2019-07-14,191152.0938,24736.5456,166415.5482
商业,2019-07-15,212575.332,23567.1402,189008.1918
商业,2019-07-16,215616.4878,24431.3202,191185.16760000002
商业,2019-07-17,222572.8377,25108.0692,197464.7685
商业,2019-07-18,217870.4877,26756.0823,191114.4054
商业,2019-07-19,217911.4755,11844.6033,206066.8722
商业,2019-07-20,209173.2141,1560.4920000000004,207612.7221
商业,2019-07-21,183716.1918,386.7480000000001,183329.4438
商业,2019-07-22,201778.8225,4491.918,197286.9045
商业,2019-07-23,206513.5194,22377.9948,184135.5246
商业,2019-07-24,201119.6388,22992.7476,178126.89119999998
商业,2019-07-25,210141.2271,20062.4259,190078.8012
商业,2019-07-26,178119.0888,24063.393,154055.6958
商业,2019-07-27,214472.4825,24604.6299,189867.8526
商业,2019-07-28,186956.6607,24001.5438,162955.11690000002
商业,2019-07-29,209153.6136,1283.526,207870.0876
商业,2019-07-30,203237.58,22712.8422,180524.7378
商业,2019-07-31,210207.3513,23322.8544,186884.4969
商业,2019-08-01,196333.1676,21653.8047,174679.36289999998
商业,2019-08-02,184813.2381,20837.8782,163975.35989999998
商业,2019-08-03,187186.5786,20217.5658,166969.0128
商业,2019-08-04,191000.5329,21430.5222,169570.01069999998
商业,2019-08-05,191295.1512,21934.8585,169360.2927
商业,2019-08-06,210690.5259,24188.3835,186502.1424
商业,2019-08-07,221374.0542,23482.1487,197891.90550000002
商业,2019-08-08,213207.1632,23864.313,189342.85020000002
商业,2019-08-09,143689.4832,25708.7907,117980.69249999999
商业,2019-08-10,131453.22,27288.7617,104164.4583
商业,2019-08-11,201974.8467,27294.6771,174680.1696
商业,2019-08-12,221941.2129,25745.4624,196195.75050000002
商业,2019-08-13,224047.0911,27211.6902,196835.40089999998
商业,2019-08-14,234647.736,25907.8752,208739.8608
商业,2019-08-15,221690.6274,25542.4047,196148.22269999998
商业,2019-08-16,194516.2524,24526.2459,169990.0065
商业,2019-08-17,202880.6937,24876.8883,178003.8054
商业,2019-08-18,198880.2981,24327.9054,174552.39270000003
商业,2019-08-19,126838.8663,22347.255,104491.61129999999
商业,2019-08-20,220506.9624,23398.1172,197108.84519999998
商业,2019-08-21,215021.9871,23627.8614,191394.1257
商业,2019-08-22,213696.6828,23283.1944,190413.4884
商业,2019-08-23,208850.412,24286.6626,184563.7494
商业,2019-08-24,211308.42,22838.124,188470.296
商业,2019-08-25,184546.6926,25754.3379,158792.35470000003
商业,2019-08-26,206901.4497,21769.2837,185132.166
商业,2019-08-27,133758.2862,22190.4348,111567.8514
商业,2019-08-28,146451.2451,23228.1819,123223.0632
商业,2019-08-29,207835.968,24752.2473,183083.7207
商业,2019-08-30,198886.4085,23399.0775,175487.331
商业,2019-08-31,204170.0166,23135.5935,181034.4231
商业,2019-09-01,185495.9445,22186.3419,163309.6026
商业,2019-09-02,194435.6673,20770.8312,173664.83610000001
商业,2019-09-03,203736.375,19969.1076,183767.2674
商业,2019-09-04,148219.8414,20779.8087,127440.03270000001
商业,2019-09-05,105483.8646,20896.7664,84587.09820000001
商业,2019-09-06,218542.8264,21757.7595,196785.06689999998
商业,2019-09-07,216696.4725,23238.4167,193458.0558
商业,2019-09-08,193061.9706,25216.4466,167845.524
商业,2019-09-09,219661.2768,23778.5127,195882.7641
商业,2019-09-10,167341.4793,24664.5663,142676.913
商业,2019-09-11,228862.8528,24642.2514,204220.60139999999
商业,2019-09-12,222600.0045,23456.5749,199143.4296
商业,2019-09-13,190137.5694,24525.7173,165611.85210000002
商业,2019-09-14,202920.051,23443.5024,179476.5486
商业,2019-09-15,204165.1716,22623.9048,181541.2668
商业,2019-09-16,195923.6796,22802.1663,173121.5133
商业,2019-09-17,105820.3332,22732.1082,83088.22499999999
商业,2019-09-18,194754.3678,21016.5855,173737.78230000002
商业,2019-09-19,206661.1914,22307.7255,184353.4659
商业,2019-09-20,209882.6661,21297.4077,188585.2584
商业,2019-09-21,196645.5198,20395.0776,176250.44220000002
商业,2019-09-22,180302.3169,19846.3728,160455.9441
商业,2019-09-23,194035.2387,18642.8703,175392.36839999998
商业,2019-09-24,201493.5309,19116.9285,182376.6024
商业,2019-09-25,197957.922,19672.8624,178285.05959999998
商业,2019-09-26,137943.3801,19951.3089,117992.0712
商业,2019-09-27,203412.081,20252.0805,183160.0005
商业,2019-09-28,201806.016,19366.1721,182439.8439
商业,2019-09-29,148627.5117,20075.8413,128551.6704
商业,2019-09-30,96959.1336,20064.1308,76895.0028
商业,2019-10-01,166700.3223,20714.6943,145985.628
商业,2019-10-02,193933.7466,21507.1167,172426.6299
商业,2019-10-03,192026.5227,21763.0068,170263.5159
商业,2019-10-04,201226.1475,21688.0233,179538.1242
商业,2019-10-05,137309.5884,22280.7012,115028.88720000001
商业,2019-10-06,136419.3552,22187.5314,114231.82379999998
商业,2019-10-07,193828.7601,20505.0858,173323.6743
商业,2019-10-08,204959.3712,20027.2395,184932.1317
商业,2019-10-09,210697.6161,19835.784,190861.8321
商业,2019-10-10,192039.9429,20132.5179,171907.425
商业,2019-10-11,209020.6644,19092.0165,189928.6479
商业,2019-10-12,212524.3536,21692.5305,190831.8231
商业,2019-10-13,183299.3544,20190.588,163108.76640000002
商业,2019-10-14,96388.2387,20536.4574,75851.7813
商业,2019-10-15,89926.8675,19708.8615,70218.006
商业,2019-10-16,140068.2522,19126.8219,120941.43029999999
商业,2019-10-17,191839.0506,18416.8839,173422.1667
商业,2019-10-18,197533.2387,18452.7762,179080.4625
商业,2019-10-19,138041.1372,17839.992,120201.1452
商业,2019-10-20,158642.5653,19052.3214,139590.2439
商业,2019-10-21,193980.7785,18384.6438,175596.1347
商业,2019-10-22,199984.4343,17929.3686,182055.06569999998
商业,2019-10-23,191311.7697,18133.3107,173178.459
商业,2019-10-24,193335.5475,18054.798,175280.74949999998
商业,2019-10-25,82139.9274,17388.3975,64751.5299
商业,2019-10-26,183687.6759,18454.0188,165233.6571
商业,2019-10-27,178539.1194,17011.3473,161527.7721
商业,2019-10-28,187204.1082,14915.5047,172288.6035
商业,2019-10-29,178093.9161,15190.8963,162903.0198
商业,2019-10-30,173398.0104,15166.6857,158231.3247
商业,2019-10-31,177330.6423,15295.3557,162035.2866
商业,2019-11-01,176692.8519,15487.0401,161205.8118
商业,2019-11-02,189342.9966,16998.6282,172344.3684
商业,2019-11-03,181129.5261,17740.3746,163389.15149999998
商业,2019-11-04,70070.6298,16383.5901,53687.039699999994
商业,2019-11-05,65930.1504,16224.279,49705.871399999996
商业,2019-11-06,65585.4732,15869.0097,49716.46349999999
商业,2019-11-07,65215.5933,15856.3362,49359.2571
商业,2019-11-08,62995.0596,15606.249,47388.8106
商业,2019-11-09,62352.5616,9613.6755,52738.8861
商业,2019-11-10,57348.6819,15889.9386,41458.7433
商业,2019-11-11,66133.4937,15337.2696,50796.22410000001
商业,2019-11-12,67530.0288,15826.1931,51703.835699999996
商业,2019-11-13,70302.9936,16369.1718,53933.821800000005
商业,2019-11-14,63129.1671,15561.7299,47567.4372
商业,2019-11-15,65364.4779,15368.2725,49996.2054
商业,2019-11-16,63574.4826,15908.8908,47665.5918
商业,2019-11-17,60860.0694,16257.9165,44602.1529
商业,2019-11-18,68463.234,16040.6745,52422.559499999996
商业,2019-11-19,57261.35400000001,14865.1062,42396.247800000005
商业,2019-11-20,56954.0478,14761.317,42192.730800000005
商业,2019-11-21,58376.5824,14833.9584,43542.623999999996
商业,2019-11-22,60867.5271,14608.1016,46259.4255
商业,2019-11-23,61099.1169,15208.11,45891.0069
商业,2019-11-24,59465.238,15737.018999999998,43728.219
商业,2019-11-25,63332.1873,15339.6057,47992.5816
商业,2019-11-26,58085.8359,14944.2405,43141.5954
商业,2019-11-27,62647.1613,15150.7536,47496.407699999996
商业,2019-11-28,55711.0395,14945.8005,40765.239
商业,2019-11-29,53707.3839,14203.4193,39503.9646
商业,2019-11-30,54210.168,14245.6389,39964.5291
商业,2019-12-01,52115.988,14551.4697,37564.518299999996
商业,2019-12-02,53759.4186,6070.2264,47689.1922
商业,2019-12-03,54131.514,14154.7842,39976.7298
商业,2019-12-04,53620.431,13922.5665,39697.864499999996
商业,2019-12-05,54047.4459,14327.7636,39719.6823
商业,2019-12-06,52909.5627,14368.9836,38540.5791
商业,2019-12-07,53118.1689,14565.7296,38552.4393
商业,2019-12-08,48969.5199,14877.9804,34091.5395
商业,2019-12-09,53543.2116,14254.203,39289.0086
商业,2019-12-10,54136.8513,13121.8461,41015.0052
商业,2019-12-11,54281.5545,14184.1164,40097.4381
商业,2019-12-12,54504.4443,12649.164,41855.2803
商业,2019-12-13,56408.8995,14215.7181,42193.1814
商业,2019-12-14,55213.3473,14404.6965,40808.6508
商业,2019-12-15,52281.3639,14495.4816,37785.8823
商业,2019-12-16,56859.9279,14047.3611,42812.5668
商业,2019-12-17,59041.5195,14718.4083,44323.1112
商业,2019-12-18,62246.7093,15231.2631,47015.446200000006
商业,2019-12-19,55817.3751,15130.2381,40687.136999999995
商业,2019-12-20,53634.2043,14649.5781,38984.6262
商业,2019-12-21,52737.732,14527.9836,38209.748400000004
商业,2019-12-22,50562.1605,14792.0622,35770.0983
商业,2019-12-23,53979.3291,13838.2635,40141.0656
商业,2019-12-24,56109.8052,14710.1973,41399.6079
商业,2019-12-25,56019.9303,14773.7415,41246.1888
商业,2019-12-26,56376.3843,14831.8944,41544.4899
商业,2019-12-27,53659.5711,14449.6176,39209.9535
商业,2019-12-28,52431.0216,14767.6056,37663.416
商业,2019-12-29,50745.9747,14674.0056,36071.9691
商业,2019-12-30,55649.8908,14260.8093,41389.0815
商业,2019-12-31,56485.4622,14514.8688,41970.5934
商业,2020-01-01,51547.1733,15192.6777,36354.4956
商业,2020-01-02,54662.4333,14327.0793,40335.354
商业,2020-01-03,54988.3986,14511.3576,40477.041
商业,2020-01-04,55351.9125,14717.8764,40634.0361
商业,2020-01-05,53152.5878,14996.5008,38156.087
商业,2020-01-06,57175.1631,14789.5833,42385.5798
商业,2020-01-07,57133.8576,13084.2777,44049.579900000004
商业,2020-01-08,56054.5536,15212.1831,40842.3705
商业,2020-01-09,56668.0053,14946.7584,41721.2469
商业,2020-01-10,56040.8904,14992.7442,41048.146199999996
商业,2020-01-11,53669.6559,15084.1551,38585.500799999994
商业,2020-01-12,47302.4205,14582.6457,32719.7748
商业,2020-01-13,49469.8395,12089.8125,37380.027
商业,2020-01-14,49441.9206,13749.4116,35692.509
商业,2020-01-15,50332.6509,13687.6329,36645.018
商业,2020-01-16,49184.4756,13904.0082,35280.467399999994
商业,2020-01-17,46066.2279,13564.5861,32501.641799999998
商业,2020-01-18,44483.8167,12917.4135,31566.4032
商业,2020-01-19,43503.8685,13053.7986,30450.069899999995
商业,2020-01-20,42130.9995,12706.0122,29424.9873
商业,2020-01-21,40969.1562,11531.4402,29437.716
商业,2020-01-22,39646.1205,12054.0843,27592.036199999995
商业,2020-01-23,37463.9253,11999.898,25464.0273
商业,2020-01-24,32327.5071,11643.2409,20684.2662
商业,2020-01-25,28854.2697,11236.7343,17617.5354
商业,2020-01-26,25246.9173,10363.3089,14883.608400000001
商业,2020-01-27,22609.212000000003,10394.0877,12215.124300000003
商业,2020-01-28,21893.6922,9250.6488,12643.0434
商业,2020-01-29,21787.0995,10067.2896,11719.8099
商业,2020-01-30,21391.6155,10044.3048,11347.3107
商业,2020-01-31,20809.2249,9877.4022,10931.8227
商业,2020-02-01,19728.0498,9232.725,10495.3248
商业,2020-02-02,19483.8006,9307.0686,10176.731999999998
商业,2020-02-03,20076.0876,9624.1563,10451.931299999998
商业,2020-02-04,19469.9793,9700.5315,9769.4478
商业,2020-02-05,19154.1057,9715.7508,9438.3549
商业,2020-02-06,19076.4222,9615.6564,9460.765800000001
商业,2020-02-07,18842.1423,9872.955,8969.1873
商业,2020-02-08,17980.0455,9593.3016,8386.7439
商业,2020-02-09,17972.2716,9553.6506,8418.621
商业,2020-02-10,21890.7258,8937.7911,12952.9347
商业,2020-02-11,21184.5717,9716.8593,11467.7124
商业,2020-02-12,21200.8329,2684.5014,18516.3315
商业,2020-02-13,21765.7674,9784.2147,11981.5527
商业,2020-02-14,22846.8444,9677.5938,13169.250600000001
商业,2020-02-15,20709.6786,9956.2587,10753.419899999999
商业,2020-02-16,20109.4122,8474.7855,11634.626699999999
商业,2020-02-17,23170.887,9823.0566,13347.830399999999
商业,2020-02-18,22926.0039,9837.2115,13088.7924
商业,2020-02-19,23715.5712,9744.0519,13971.519299999998
商业,2020-02-20,24400.9521,9752.4285,14648.523599999999
商业,2020-02-21,25214.406000000006,9752.9895,15461.416500000007
商业,2020-02-22,24155.7012,9919.9842,14235.716999999999
商业,2020-02-23,23345.4822,9871.7145,13473.767699999999
商业,2020-02-24,28492.9401,9901.0596,18591.8805
商业,2020-02-25,30143.3697,9466.9182,20676.4515
商业,2020-02-26,31951.56,10515.3996,21436.1604
商业,2020-02-27,31960.2444,10915.8309,21044.4135
商业,2020-02-28,32019.9819,10892.2509,21127.731
商业,2020-02-29,30956.8209,10817.673,20139.147899999996
商业,2020-03-01,31654.2186,10963.1874,20691.031199999998
商业,2020-03-02,36256.8795,11255.4729,25001.406600000002
商业,2020-03-03,36377.8503,10998.7356,25379.1147
商业,2020-03-04,36940.4928,11061.5928,25878.9
商业,2020-03-05,37258.4901,10938.7818,26319.708300000002
商业,2020-03-06,38129.6934,10877.6301,27252.063299999994
商业,2020-03-07,35935.6062,11102.9172,24832.689000000002
商业,2020-03-08,35520.1812,11415.8793,24104.3019
商业,2020-03-09,42278.7036,11382.6231,30896.0805
商业,2020-03-10,39320.2623,11433.966,27886.2963
商业,2020-03-11,40457.6598,11173.6017,29284.058100000002
商业,2020-03-12,41175.6237,11266.2816,29909.342099999994
商业,2020-03-13,43548.8847,11678.1339,31870.7508
商业,2020-03-14,38723.6907,11527.2768,27196.4139
商业,2020-03-15,35937.537000000004,11290.6368,24646.900200000004
商业,2020-03-16,41517.0555,11488.8441,30028.2114
商业,2020-03-17,42636.462,11720.1291,30916.3329
商业,2020-03-18,42764.3895,11840.3925,30923.996999999996
商业,2020-03-19,43067.2134,11922.9381,31144.2753
商业,2020-03-20,43089.0909,11797.6989,31291.392000000003
商业,2020-03-21,43149.7995,11939.9382,31209.8613
商业,2020-03-22,42720.7092,11168.4435,31552.265699999996
商业,2020-03-23,48385.4274,12654.5775,35730.8499
商业,2020-03-24,49016.7483,13096.2576,35920.490699999995
商业,2020-03-25,49468.6485,13042.3314,36426.3171
商业,2020-03-26,49947.9294,13163.0802,36784.8492
商业,2020-03-27,51949.212,13387.5039,38561.7081
商业,2020-03-28,41803.2138,12627.3864,29175.8274
商业,2020-03-29,38933.2404,12114.0549,26819.185500000003
商业,2020-03-30,43552.9386,11602.8246,31950.114
商业,2020-03-31,43682.1477,11137.9236,32544.2241
商业,2020-04-01,42808.3677,11508.7092,31299.658500000005
商业,2020-04-02,43999.5015,11791.7487,32207.7528
商业,2020-04-03,44100.1461,11779.8045,32320.3416
商业,2020-04-04,34664.0865,11755.4103,22908.676199999998
商业,2020-04-05,36487.8327,11419.383,25068.449699999997
商业,2020-04-06,39541.3896,11530.4634,28010.9262
商业,2020-04-07,44573.4252,11642.6427,32930.7825
商业,2020-04-08,44869.3074,11883.264,32986.043399999995
商业,2020-04-09,46307.9121,12064.8693,34243.0428
商业,2020-04-10,45365.8323,12055.3164,33310.5159
商业,2020-04-11,46921.209,12487.8627,34433.346300000005
商业,2020-04-12,38863.8009,12151.0425,26712.758400000002
商业,2020-04-13,43934.5434,11633.4468,32301.096600000004
商业,2020-04-14,44655.3048,12131.2206,32524.084199999998
商业,2020-04-15,45041.328,12104.4393,32936.8887
商业,2020-04-16,47950.8201,12478.2432,35472.5769
商业,2020-04-17,50781.9909,12934.3221,37847.6688
商业,2020-04-18,50886.9228,13501.1589,37385.7639
商业,2020-04-19,51845.0625,13825.5789,38019.4836
商业,2020-04-20,61941.7557,14341.3359,47600.4198
商业,2020-04-21,66409.7343,15684.8874,50724.8469
商业,2020-04-22,52004.4186,14908.941,37095.4776
商业,2020-04-23,47568.8535,12621.9567,34946.896799999995
商业,2020-04-24,45843.6945,12592.9512,33250.7433
商业,2020-04-25,44625.762,12504.4152,32121.346800000003
商业,2020-04-26,47043.1887,12901.4538,34141.734899999996
商业,2020-04-27,53038.1337,13110.3192,39927.8145
商业,2020-04-28,57414.1419,13960.0059,43454.136
商业,2020-04-29,58309.1454,14335.5315,43973.613900000004
商业,2020-04-30,62970.813,15009.4419,47961.371100000004
商业,2020-05-01,56653.2441,15436.5222,41216.721900000004
商业,2020-05-02,59262.8739,16199.7966,43063.0773
商业,2020-05-03,63845.2764,16568.6523,47276.6241
商业,2020-05-04,75940.9119,17699.9397,58240.972200000004
商业,2020-05-05,80121.3585,18923.7486,61197.6099
商业,2020-05-06,93090.7695,19145.331,73945.43849999999
商业,2020-05-07,96112.3719,20382.5892,75729.7827
商业,2020-05-08,97736.052,20608.3773,77127.6747
商业,2020-05-09,97802.2449,20935.6113,76866.6336
商业,2020-05-10,84312.33,21500.034,62812.296
商业,2020-05-11,94350.4875,18731.0457,75619.4418
商业,2020-05-12,85298.5833,18812.7315,66485.8518
商业,2020-05-13,90193.0875,18751.3464,71441.7411
商业,2020-05-14,87840.0714,18611.9229,69228.1485
商业,2020-05-15,95116.0725,19342.314,75773.7585
商业,2020-05-16,89487.0072,20134.8336,69352.1736
